hotel_id,distance,rating,number_of_ratings
1564,2756.96,4.5,518.0
1564,4476.37,4.5,346.0
1564,817.52,4.4,600.0
1565,3703.27,4.4,15052.0
1565,3367.35,4.5,8553.0
1565,9211.68,4.7,7064.0
1565,3210.89,4.6,7357.0
1565,3650.91,4.7,5798.0
1565,1002.15,4.7,8986.0
1565,3657.1,4.6,2720.0
1565,9538.19,4.0,1778.0
1565,4911.26,4.4,1240.0
1565,3487.69,3.8,933.0
1565,9883.61,4.5,3282.0
1565,9942.51,4.0,4398.0
1565,8874.93,2.8,1391.0
1565,8516.72,4.8,3061.0
1565,9481.11,4.2,2115.0
1565,7713.42,4.6,1306.0
1565,3037.58,4.4,303.0
1565,4946.98,4.3,649.0
1565,1868.79,3.3,1699.0
1565,1313.75,3.8,1243.0
1566,6567.92,4.1,8624.0
1566,2306.82,2.8,758.0
1566,9548.68,2.9,586.0
1566,1904.59,4.0,276.0
1566,5591.14,3.4,359.0
1566,5547.72,3.9,460.0
1566,5573.99,4.8,3634.0
1566,1652.89,4.8,6015.0
1566,7060.96,3.4,42.0
1566,749.61,4.3,6222.0
1566,3230.16,4.7,1999.0
1566,2594.07,4.4,860.0
1566,3120.93,4.7,1171.0
1566,2086.53,4.2,1039.0
1566,7035.6,4.2,988.0
1566,8580.42,4.6,1207.0
1566,1074.43,4.2,804.0
1566,6708.12,4.7,2049.0
1566,6627.09,3.8,830.0
1566,6902.79,4.6,916.0
1567,4617.75,4.7,21850.0
1567,3907.75,4.6,14658.0
1567,7102.3,4.3,11683.0
1567,1798.29,3.4,1070.0
1567,4501.36,4.7,16078.0
1567,5634.7,4.5,500.0
1567,419.95,4.7,13214.0
1567,247.54,4.4,5165.0
1567,2523.32,2.9,1002.0
1567,1657.92,3.0,699.0
1567,3357.68,4.7,8733.0
1567,2714.44,3.0,582.0
1567,647.23,4.5,2862.0
1567,2155.18,4.3,2219.0
1567,4428.36,4.6,1102.0
1567,3278.41,4.8,4978.0
1567,242.15,4.2,2075.0
1567,3737.13,4.4,4332.0
1567,537.34,4.0,2046.0
1567,415.15,4.0,451.0
1568,6608.45,4.7,21850.0
1568,909.95,4.6,14658.0
1568,5902.92,4.3,11683.0
1568,6851.64,4.3,8271.0
1568,1904.45,3.4,1070.0
1568,2569.89,4.5,500.0
1568,6576.87,4.7,16078.0
1568,3631.11,4.7,13214.0
1568,3541.84,4.4,5165.0
1568,3100.3,2.9,1002.0
1568,2025.93,3.0,699.0
1568,1121.37,4.7,8733.0
1568,1374.78,3.0,582.0
1568,3781.29,4.5,2862.0
1568,1471.49,4.3,2219.0
1568,6384.51,4.6,1102.0
1568,2029.05,4.8,4978.0
1568,3737.17,4.2,2075.0
1568,1719.42,4.4,4332.0
1568,3737.08,4.0,2046.0
1569,9863.09,4.3,11126.0
1569,607.63,4.5,7940.0
1569,1603.72,4.5,5798.0
1569,123.9,4.8,183.0
1569,837.92,4.7,12591.0
1569,1642.28,4.2,771.0
1569,8701.38,4.5,2097.0
1569,221.02,4.6,1571.0
1569,849.52,4.4,944.0
1569,9619.92,3.8,1005.0
1569,9436.35,4.3,807.0
1569,1339.92,4.6,825.0
1569,121.66,4.1,802.0
1569,416.02,4.6,812.0
1569,2.59,4.2,717.0
1569,9855.45,3.4,1011.0
1569,9157.93,4.2,826.0
1569,9277.15,4.1,996.0
1569,8518.46,4.1,434.0
1569,750.05,4.7,2010.0
1570,3913.0,4.4,741.0
1570,4148.58,2.9,700.0
1570,5320.2,4.2,7519.0
1570,4488.42,4.7,4538.0
1570,8707.23,4.1,281.0
1570,2074.51,4.8,3006.0
1570,5638.81,4.1,3757.0
1570,9206.02,4.7,3785.0
1570,6116.61,4.8,4210.0
1570,3801.98,3.4,133.0
1570,2053.9,4.1,1460.0
1570,583.36,4.8,1468.0
1570,1820.08,4.6,3427.0
1570,674.94,3.9,1580.0
1570,9948.5,4.5,2011.0
1570,3061.6,4.7,2716.0
1570,4120.54,4.6,477.0
1570,2094.6,4.8,2203.0
1570,5267.91,4.3,499.0
1570,6263.07,4.0,180.0
1571,7556.17,4.3,2545.0
1571,2355.38,3.9,293.0
1571,505.69,4.2,431.0
1571,556.44,4.2,767.0
1571,31.11,4.6,558.0
1571,841.4,4.2,422.0
1571,598.8,4.7,182.0
1571,702.23,3.7,814.0
1571,1137.76,4.7,1233.0
1571,1718.77,4.7,503.0
1571,1983.65,4.7,1374.0
1571,662.36,4.3,382.0
1571,1095.06,2.9,175.0
1571,111.24,3.1,710.0
1571,8040.6,4.3,328.0
1571,8342.51,4.3,325.0
1571,7368.5,4.7,100.0
1571,2019.11,3.0,36.0
1571,7155.65,4.5,236.0
1571,5871.65,4.8,116.0
1572,2899.46,3.0,307.0
1572,4886.85,4.3,512.0
1572,5887.53,4.4,2153.0
1572,5842.54,4.1,488.0
1572,3449.38,4.8,1889.0
1572,4769.81,4.3,191.0
1572,4861.07,4.9,92.0
1572,4188.86,2.7,46.0
1572,2796.15,4.5,2424.0
1572,3505.99,4.3,555.0
1572,4565.06,4.1,471.0
1572,516.17,4.6,799.0
1572,8429.73,4.4,465.0
1572,4640.96,4.4,411.0
1572,5835.99,4.2,545.0
1572,3322.66,4.4,409.0
1572,4711.69,4.0,409.0
1572,5115.0,4.6,518.0
1572,4413.92,3.7,486.0
1572,2653.75,4.0,385.0
1573,1835.91,4.5,2458.0
1573,2362.48,3.0,239.0
1573,2157.31,4.4,63.0
1573,4365.98,4.1,406.0
1573,4.94,3.9,236.0
1573,8041.15,4.6,726.0
1573,625.37,4.1,514.0
1573,1199.43,3.8,496.0
1573,547.59,3.8,665.0
1573,3673.7,4.6,894.0
1573,4531.22,4.6,42.0
1573,3959.83,4.7,238.0
1573,5124.81,4.3,553.0
1573,1395.36,3.5,515.0
1573,1740.93,4.1,587.0
1573,2787.02,3.8,469.0
1573,6968.23,4.9,359.0
1573,4257.21,2.4,98.0
1573,3035.78,4.6,277.0
1573,5713.07,4.5,183.0
1574,7026.21,4.3,797.0
1574,1998.93,4.2,193.0
1574,5580.3,4.0,1771.0
1574,4074.2,4.0,4900.0
1574,5796.34,4.4,1196.0
1574,6070.36,3.9,2843.0
1574,2660.88,3.4,552.0
1574,5812.1,4.7,2182.0
1574,75.88,4.4,729.0
1574,1745.11,4.5,318.0
1574,5801.44,4.2,977.0
1574,3007.07,4.4,2138.0
1574,4871.35,4.6,800.0
1574,50.6,4.3,713.0
1574,70.99,4.4,467.0
1574,6179.09,4.1,829.0
1574,4777.81,4.3,486.0
1574,5811.28,4.2,787.0
1574,3017.59,4.4,904.0
1574,5814.33,4.3,1918.0
1575,6554.31,4.4,7462.0
1575,3869.99,4.4,9341.0
1575,9232.53,4.7,3907.0
1575,3315.56,4.4,5720.0
1575,366.55,3.0,374.0
1575,659.1,3.5,162.0
1575,374.7,4.3,729.0
1575,4965.28,4.6,465.0
1575,801.22,4.6,192.0
1575,6886.76,4.4,626.0
1575,4310.68,4.4,487.0
1575,3402.51,4.2,845.0
1575,4241.56,4.3,1933.0
1575,7000.13,4.5,758.0
1575,7888.29,4.4,990.0
1575,4181.0,4.1,233.0
1575,3548.42,4.7,291.0
1575,3313.26,4.4,165.0
1575,3315.41,4.5,537.0
1575,3860.91,3.7,940.0
1576,2948.46,4.4,347.0
1576,658.5,2.6,486.0
1576,3305.44,4.1,3754.0
1576,3877.0,4.0,253.0
1576,7256.79,3.9,398.0
1576,3283.85,4.4,1086.0
1576,5880.39,3.7,101.0
1576,3305.44,4.2,863.0
1576,8115.42,4.5,1349.0
1576,1675.1,3.4,137.0
1576,3068.9,4.7,889.0
1576,1458.13,4.3,84.0
1576,538.11,4.1,622.0
1576,1288.24,4.2,445.0
1576,151.07,4.2,638.0
1576,720.05,4.3,76.0
1576,3033.68,4.7,1832.0
1576,3198.29,4.4,726.0
1576,3264.14,3.3,7.0
1576,2664.15,3.3,42.0
1577,7048.69,4.5,3708.0
1577,6766.26,2.8,398.0
1577,4529.28,4.6,1268.0
1577,4873.82,4.7,1656.0
1577,6022.2,4.3,846.0
1577,2351.14,4.5,101.0
1577,5.18,4.6,549.0
1577,3286.0,4.8,1177.0
1577,1085.54,4.5,328.0
1577,5923.03,4.5,461.0
1577,8327.26,4.9,2157.0
1577,588.76,4.7,777.0
1577,3355.21,4.5,563.0
1577,5722.19,3.0,29.0
1577,8953.71,4.7,536.0
1577,683.58,4.5,848.0
1577,6113.52,4.1,144.0
1577,6246.2,4.2,1246.0
1577,5185.26,4.4,724.0
1577,901.41,4.3,529.0
1578,8276.91,4.4,198.0
1578,8336.24,4.9,744.0
1578,4390.99,3.7,243.0
1578,6658.63,2.5,40.0
1578,263.28,4.3,557.0
1578,6863.37,4.6,1020.0
1578,8202.85,4.0,310.0
1578,7290.59,4.1,69.0
1578,29.77,4.2,417.0
1578,6884.8,2.5,53.0
1578,2335.5,4.8,1694.0
1578,309.41,4.4,435.0
1578,7989.7,4.9,97.0
1578,7974.23,4.5,508.0
1578,3532.01,4.4,321.0
1578,4361.14,2.9,184.0
1578,8901.52,4.7,266.0
1578,7736.52,4.7,168.0
1578,3717.14,4.7,703.0
1578,551.6,3.1,656.0
1580,9607.81,4.7,1251.0
1580,3.49,4.2,437.0
1580,95.38,4.5,86.0
1580,3500.29,3.4,157.0
1580,6533.9,3.8,677.0
1580,632.01,3.9,190.0
1580,3166.32,4.5,33.0
1580,571.6,2.5,71.0
1580,441.85,3.7,184.0
1580,2790.86,4.3,234.0
1580,442.34,3.6,230.0
1580,3781.74,4.8,409.0
1580,4647.96,4.7,87.0
1580,5269.41,4.5,207.0
1580,2116.81,4.5,222.0
1580,1436.06,3.8,285.0
1580,891.76,4.3,173.0
1580,1574.35,4.4,187.0
1580,3493.75,4.4,13.0
1580,2887.21,4.4,187.0
1581,1302.38,4.4,6201.0
1581,5892.81,4.6,6309.0
1581,7348.3,4.4,3795.0
1581,6327.61,4.3,3004.0
1581,8106.51,4.7,6567.0
1581,2209.53,3.6,787.0
1581,3696.88,4.3,92.0
1581,316.78,4.5,1975.0
1581,167.08,4.2,2041.0
1581,5871.39,4.3,1160.0
1581,570.28,4.1,2168.0
1581,3033.2,3.4,1368.0
1581,153.88,3.6,823.0
1581,5918.72,4.1,361.0
1581,39.63,3.9,395.0
1581,5946.03,4.4,788.0
1581,400.38,4.2,1348.0
1581,4445.67,3.6,1732.0
1581,6146.92,4.5,518.0
1581,5587.28,4.4,1159.0
1582,4600.1,4.5,10114.0
1582,8052.36,4.7,13151.0
1582,7311.38,4.5,20027.0
1582,6957.3,4.8,14929.0
1582,8044.84,4.5,7114.0
1582,7981.72,3.6,817.0
1582,8686.72,4.1,10993.0
1582,7730.01,3.0,594.0
1582,8323.18,4.4,4060.0
1582,8597.07,4.3,3187.0
1582,8404.3,4.3,3255.0
1582,7977.24,4.4,209.0
1582,7635.47,3.4,199.0
1582,8601.13,4.6,5509.0
1582,8079.0,3.3,393.0
1582,7931.91,4.8,5306.0
1582,8406.35,4.2,4150.0
1582,8951.08,4.1,2719.0
1582,9661.01,2.7,441.0
1582,8564.4,4.2,3198.0
1583,829.76,4.7,13151.0
1583,989.59,4.5,20027.0
1583,4950.86,4.7,16272.0
1583,6177.07,4.8,14929.0
1583,52.99,4.5,7114.0
1583,1618.63,3.6,817.0
1583,2695.25,3.1,719.0
1583,6746.34,4.7,5890.0
1583,816.37,4.1,10993.0
1583,8139.21,4.4,81.0
1583,1821.51,3.0,594.0
1583,288.54,4.4,4060.0
1583,597.32,4.3,3187.0
1583,393.98,4.3,3255.0
1583,747.65,4.6,5509.0
1583,1051.98,4.4,209.0
1583,2048.68,3.4,199.0
1583,8280.05,2.8,420.0
1583,1270.05,3.3,393.0
1583,232.08,4.8,5306.0
1584,9919.18,4.7,16272.0
1584,2935.08,2.8,420.0
1584,8187.1,4.7,5111.0
1584,128.49,4.2,2717.0
1584,8774.24,4.8,535.0
1584,7871.77,4.7,262.0
1584,10000.1,3.7,494.0
1584,6430.41,4.8,1283.0
1584,5393.09,4.1,630.0
1584,8558.53,4.5,3006.0
1584,7237.16,4.0,239.0
1584,9854.62,3.3,695.0
1584,9793.34,3.3,974.0
1584,9904.61,2.9,196.0
1584,3031.76,2.4,125.0
1584,7602.31,4.1,1363.0
1584,7880.29,4.2,135.0
1584,6809.7,3.8,220.0
1584,7293.27,4.2,160.0
1584,5404.08,3.9,1265.0
1585,5011.89,4.2,9242.0
1585,7906.3,4.4,6491.0
1585,4766.39,3.3,439.0
1585,4896.02,4.6,1709.0
1585,7774.44,4.0,2409.0
1585,8045.44,4.7,5111.0
1585,9736.26,4.5,5912.0
1585,7897.59,4.5,623.0
1585,7337.5,4.4,1366.0
1585,4455.98,4.5,1631.0
1585,9473.92,3.5,107.0
1585,6699.0,4.2,990.0
1585,9587.96,4.6,364.0
1585,8680.74,4.8,1082.0
1585,8467.62,4.1,401.0
1585,9848.43,4.4,1180.0
1585,4177.95,4.4,1693.0
1585,4780.68,3.1,118.0
1585,8131.81,4.4,420.0
1585,2473.46,4.5,379.0
1586,3157.58,4.3,12007.0
1586,4445.82,4.1,3529.0
1586,9987.24,4.5,2219.0
1586,3162.09,4.5,3266.0
1586,7301.55,4.4,1047.0
1586,5015.78,4.2,1706.0
1586,8731.59,4.0,663.0
1586,9556.67,4.2,3539.0
1586,554.02,4.5,432.0
1586,2.43,4.0,492.0
1586,9124.75,4.4,476.0
1586,6280.41,4.6,214.0
1586,2520.26,4.2,569.0
1586,2808.41,2.9,86.0
1586,6858.62,4.9,29.0
1586,3991.3,2.8,195.0
1586,9812.86,4.3,571.0
1586,1533.29,4.0,436.0
1586,684.83,3.3,252.0
1586,1696.03,3.5,1562.0
1587,4884.98,4.6,1181.0
1587,774.1,4.7,5306.0
1587,1561.53,4.4,146.0
1587,5118.75,4.8,3768.0
1587,8958.96,4.2,289.0
1587,3220.93,4.7,2881.0
1587,3820.7,4.6,906.0
1587,5481.9,3.4,532.0
1587,4446.43,4.7,1956.0
1587,2476.84,4.3,574.0
1587,2175.09,4.1,1003.0
1587,2529.6,4.5,762.0
1587,3713.28,4.7,35.0
1587,3715.69,4.7,10.0
1587,2885.91,4.8,1165.0
1587,4205.42,5.0,2.0
1587,3959.92,5.0,1.0
1587,2603.82,4.3,395.0
1587,4635.02,4.8,1688.0
1587,5011.02,4.5,54.0
1588,877.8,4.2,91.0
1588,2048.0,2.5,251.0
1588,216.92,4.2,501.0
1588,1790.05,4.0,106.0
1588,1855.94,4.1,1057.0
1588,9.73,4.3,360.0
1588,1756.7,4.0,400.0
1588,674.63,4.4,195.0
1588,1974.95,4.3,23.0
1588,541.84,4.6,324.0
1588,2995.23,4.9,16.0
1588,9362.75,4.8,131.0
1588,2433.34,3.5,363.0
1588,2095.07,2.8,56.0
1588,7151.05,4.5,302.0
1588,2203.35,4.5,290.0
1588,1115.29,4.5,444.0
1588,2040.86,4.0,263.0
1588,1306.11,4.4,8.0
1588,125.32,4.0,1081.0
1589,2599.98,4.9,27444.0
1589,9668.43,4.7,588.0
1589,8812.83,4.7,1696.0
1589,7415.23,4.8,221.0
1589,6070.09,4.2,441.0
1589,3.28,4.3,532.0
1589,4620.03,4.5,721.0
1589,8725.26,4.8,468.0
1589,9785.03,4.5,947.0
1589,8722.31,4.4,497.0
1589,8915.88,3.9,99.0
1589,809.81,4.0,780.0
1589,4606.97,4.4,563.0
1589,7033.21,4.7,404.0
1589,9138.74,4.3,403.0
1589,819.52,4.7,718.0
1589,3287.61,4.9,602.0
1589,1889.24,5.0,42.0
1589,7093.55,4.5,1241.0
1589,5502.32,4.7,105.0
1590,3957.89,4.2,47.0
1590,6.61,4.5,354.0
1590,3378.26,3.9,1195.0
1590,2046.72,4.4,653.0
1590,2967.11,4.2,767.0
1590,2270.47,4.3,576.0
1590,3713.98,2.9,309.0
1590,2808.35,4.6,1195.0
1590,4638.81,4.6,286.0
1590,3451.72,3.9,640.0
1590,2769.52,3.9,705.0
1590,3989.81,3.6,612.0
1590,1028.64,4.4,85.0
1590,2086.79,4.1,456.0
1590,6744.26,3.9,32.0
1590,515.94,2.1,152.0
1590,4842.61,3.7,1612.0
1590,3829.46,3.7,438.0
1590,4196.71,2.9,584.0
1590,982.15,3.7,728.0
1591,1978.76,4.3,46.0
1591,1689.05,3.3,202.0
1591,308.17,4.3,1214.0
1591,7386.8,4.5,351.0
1591,8521.66,4.8,566.0
1591,466.12,4.3,1544.0
1591,1136.59,3.5,118.0
1591,927.89,4.7,971.0
1591,8954.88,4.4,1241.0
1591,604.33,4.6,1540.0
1591,1068.5,4.4,76.0
1591,7984.82,3.9,3228.0
1591,9050.52,4.3,544.0
1591,164.66,4.5,776.0
1591,4946.83,4.1,542.0
1591,274.8,4.4,483.0
1591,8.83,4.4,528.0
1591,864.76,4.7,2850.0
1591,9206.55,4.3,664.0
1591,3469.58,4.8,1710.0
1592,1356.71,4.4,9989.0
1592,3409.04,4.5,5646.0
1592,5239.8,4.7,6034.0
1592,5368.64,4.3,2903.0
1592,4538.64,2.9,645.0
1592,9062.08,3.9,91.0
1592,3690.75,4.4,137.0
1592,8454.36,4.4,4645.0
1592,3727.04,4.2,156.0
1592,4197.51,4.4,62.0
1592,4034.42,3.0,179.0
1592,5416.47,4.5,176.0
1592,5024.17,3.9,978.0
1592,5107.53,4.4,1158.0
1592,2081.38,4.7,2639.0
1592,6219.16,3.4,203.0
1592,5019.53,4.7,982.0
1592,8163.05,4.4,545.0
1592,4147.16,4.6,1874.0
1592,4844.25,4.4,907.0
1593,389.59,4.4,6232.0
1593,581.85,4.4,8587.0
1593,6608.14,4.7,4717.0
1593,3205.62,4.4,4212.0
1593,9145.25,4.6,6645.0
1593,8557.51,4.5,5646.0
1593,7854.71,4.7,6034.0
1593,7722.5,4.3,2903.0
1593,7904.59,2.9,645.0
1593,8347.74,4.8,2858.0
1593,9244.77,4.4,137.0
1593,1073.78,4.5,3858.0
1593,8447.57,4.2,156.0
1593,194.31,3.7,1543.0
1593,7164.04,4.4,2058.0
1593,8116.2,4.4,62.0
1593,7835.68,3.9,978.0
1593,182.64,3.4,1771.0
1593,6786.11,4.8,2537.0
1593,3472.02,4.6,5344.0
1594,3140.14,4.2,38747.0
1594,3214.09,4.7,134839.0
1594,4249.56,4.6,113573.0
1594,2540.52,4.4,105172.0
1594,3692.2,4.5,127697.0
1594,1374.78,4.1,96283.0
1594,1729.5,4.1,78081.0
1594,1128.77,4.5,67707.0
1594,6074.52,3.8,74925.0
1594,4579.51,4.2,58439.0
1594,4999.15,4.7,61140.0
1594,2602.42,4.5,42637.0
1594,3299.16,4.4,74200.0
1594,2910.24,4.6,73395.0
1594,3748.02,4.0,68298.0
1594,7397.78,4.0,60599.0
1594,3061.45,4.3,63064.0
1594,2106.63,4.4,76506.0
1594,9087.22,4.4,27742.0
1594,969.03,4.6,29403.0
1595,987.43,4.2,86.0
1595,682.65,4.2,455.0
1595,10.33,4.3,306.0
1595,8104.46,4.6,128.0
1595,2286.58,4.6,143.0
1595,1381.7,2.4,58.0
1595,220.2,4.2,652.0
1595,4379.14,4.5,249.0
1595,3367.04,4.6,9.0
1595,845.09,3.6,31.0
1595,1554.17,4.4,57.0
1595,1001.87,4.7,139.0
1595,2849.35,4.4,26.0
1595,9729.55,4.9,54.0
1595,8319.55,3.6,32.0
1595,8207.33,4.8,105.0
1595,3009.24,5.0,8.0
1595,1426.74,3.4,5.0
1595,1480.98,4.8,44.0
1595,1682.41,4.4,25.0
1596,7605.79,4.3,9416.0
1596,8069.68,3.1,545.0
1596,6617.31,4.3,4810.0
1596,3684.81,4.5,3883.0
1596,4139.98,3.8,463.0
1596,8679.31,3.1,500.0
1596,738.47,4.5,515.0
1596,2991.33,4.5,1277.0
1596,9915.37,3.1,1213.0
1596,6766.79,4.6,2397.0
1596,5823.79,4.8,2741.0
1596,3411.15,4.5,1303.0
1596,5408.92,4.3,1349.0
1596,7962.13,4.4,768.0
1596,2735.36,3.1,136.0
1596,4162.4,4.7,265.0
1596,5221.79,4.3,847.0
1596,3380.6,4.1,825.0
1596,2992.02,4.1,888.0
1596,3389.73,4.0,529.0
1597,5938.03,4.7,217247.0
1597,4968.84,4.0,5383.0
1597,6212.63,4.7,179343.0
1597,804.62,4.8,78689.0
1597,4931.43,4.7,109516.0
1597,8840.02,4.8,84037.0
1597,9080.88,4.8,278893.0
1597,5729.06,4.7,6907.0
1597,6523.46,4.6,52031.0
1597,8707.44,4.5,21044.0
1597,782.44,4.8,81993.0
1597,5542.27,4.7,95861.0
1597,4963.42,4.7,30595.0
1597,5599.73,4.6,19259.0
1597,5716.6,3.6,6796.0
1597,4565.49,4.7,60509.0
1597,5056.73,4.4,1638.0
1597,881.93,4.6,73537.0
1597,3771.34,4.7,104472.0
1597,2767.36,4.6,28816.0
1598,2558.34,4.7,7193.0
1598,1865.72,4.4,1320.0
1598,1599.01,3.2,308.0
1598,1890.34,3.6,220.0
1598,9978.25,3.8,182.0
1598,190.59,4.4,440.0
1598,967.58,3.8,71.0
1598,399.87,4.5,5002.0
1598,1830.53,3.9,1065.0
1598,0.0,4.4,519.0
1598,2042.39,4.3,859.0
1598,1517.89,3.4,953.0
1598,2152.06,4.3,239.0
1598,824.51,4.5,716.0
1598,604.24,4.2,1034.0
1598,6082.46,4.5,1069.0
1598,7353.5,3.9,434.0
1598,9770.07,4.3,736.0
1598,763.39,3.2,127.0
1598,7678.53,1.8,62.0
1599,9875.05,4.6,1898.0
1599,4000.49,4.2,1289.0
1599,1401.69,4.0,147.0
1599,9765.71,4.9,2086.0
1599,0.81,4.2,251.0
1599,8994.15,4.1,438.0
1599,4210.18,2.3,315.0
1599,6578.86,4.6,912.0
1599,3585.87,3.5,996.0
1599,8640.21,4.8,50.0
1599,5646.08,4.7,92.0
1599,4085.29,4.7,58.0
1599,2862.29,4.5,292.0
1599,4469.28,4.7,223.0
1599,8410.94,4.3,44.0
1599,731.07,2.9,31.0
1599,7066.88,3.1,466.0
1599,5190.58,4.7,23.0
1599,2640.42,4.8,51.0
1599,5231.23,4.5,199.0
1600,2196.97,3.9,56361.0
1600,7656.04,4.5,70085.0
1600,7248.9,4.7,16361.0
1600,6693.44,4.7,43805.0
1600,4386.19,4.5,4794.0
1600,6783.11,4.7,13390.0
1600,5156.72,2.9,1476.0
1600,7535.53,4.5,7759.0
1600,7746.56,4.6,19387.0
1600,7425.82,4.6,389.0
1600,7819.22,4.5,6419.0
1600,5591.95,3.4,2226.0
1600,8802.39,4.6,12453.0
1600,6967.32,3.6,1604.0
1600,7331.14,4.2,5114.0
1600,6030.12,4.3,900.0
1600,8902.3,4.1,5291.0
1600,7538.47,4.2,5664.0
1600,6883.07,4.4,3835.0
1600,4923.55,4.4,2062.0
1601,4777.66,4.7,27169.0
1601,1901.54,4.0,19458.0
1601,6093.77,3.6,679.0
1601,9093.39,2.6,796.0
1601,8922.99,3.6,412.0
1601,831.9,4.7,10332.0
1601,568.09,4.0,296.0
1601,1411.75,4.7,7674.0
1601,1353.45,4.4,140.0
1601,305.99,4.2,4348.0
1601,705.58,4.6,3871.0
1601,258.41,4.1,3518.0
1601,1899.56,4.6,2658.0
1601,2921.7,4.7,6156.0
1601,439.47,4.7,1064.0
1601,555.2,4.7,6355.0
1601,8744.85,3.7,61.0
1601,9201.7,4.2,6487.0
1601,1532.25,4.6,4162.0
1601,1144.9,3.3,310.0
1602,959.52,4.7,27169.0
1602,2888.35,4.0,19458.0
1602,7973.21,4.2,9420.0
1602,3551.21,3.6,679.0
1602,5296.61,2.6,796.0
1602,5873.38,4.6,16199.0
1602,5241.8,3.6,412.0
1602,8477.54,4.1,9218.0
1602,4319.45,4.7,10332.0
1602,4352.04,4.0,296.0
1602,6122.44,4.7,7674.0
1602,3598.94,4.4,140.0
1602,4488.21,4.2,4348.0
1602,5432.96,4.6,3871.0
1602,4846.77,4.1,3518.0
1602,6339.38,4.6,2658.0
1602,1869.56,4.7,6156.0
1602,5144.91,3.7,61.0
1602,5192.6,4.7,1064.0
1602,4402.83,4.7,6355.0
1603,4573.3,4.7,2176.0
1603,3174.18,4.7,4200.0
1603,6565.2,4.5,175.0
1603,8603.57,4.4,3443.0
1603,3062.78,4.4,156.0
1603,8872.8,4.7,1205.0
1603,8150.11,3.7,495.0
1603,6949.72,4.9,553.0
1603,7306.66,3.7,863.0
1603,9166.44,4.6,696.0
1603,6224.22,4.3,423.0
1603,6057.91,4.2,1220.0
1603,8351.93,4.1,2218.0
1603,7.78,4.1,188.0
1603,2902.63,4.7,378.0
1603,8035.71,4.7,585.0
1603,9207.94,4.0,517.0
1603,8857.29,4.7,833.0
1603,3360.87,4.6,358.0
1603,1598.35,3.8,32.0
1604,491.98,4.2,184.0
1604,8381.21,3.9,201.0
1604,749.77,4.4,1403.0
1604,94.51,4.5,372.0
1604,798.84,4.6,330.0
1604,1958.21,4.0,526.0
1604,2127.84,4.9,655.0
1604,1850.77,4.7,430.0
1604,932.43,4.4,191.0
1604,2425.63,4.3,89.0
1604,1099.65,2.8,154.0
1604,3397.12,4.7,219.0
1604,8427.21,4.5,112.0
1604,1146.41,4.0,1828.0
1604,2732.74,4.3,256.0
1604,8835.46,4.7,42.0
1604,873.08,3.8,4.0
1604,9053.68,4.8,54.0
1604,318.16,4.5,117.0
1604,1729.13,2.2,129.0
1605,872.65,3.9,182.0
1605,9161.92,4.5,168.0
1605,7436.17,4.4,3642.0
1605,7584.12,4.3,1327.0
1605,6471.3,4.5,2208.0
1605,844.88,3.8,795.0
1605,600.56,3.9,925.0
1605,8123.89,4.7,410.0
1605,9243.76,4.9,553.0
1605,94.61,4.1,459.0
1605,8345.27,3.8,85.0
1605,8395.03,3.8,310.0
1605,7785.36,3.1,610.0
1605,8300.34,4.5,877.0
1605,3319.8,4.1,450.0
1605,24.51,4.3,477.0
1605,8632.46,4.7,238.0
1605,844.35,4.0,435.0
1605,9920.48,4.6,594.0
1605,3205.2,4.5,804.0
1606,2828.2,4.3,15072.0
1606,6270.7,4.5,28575.0
1606,7101.84,4.5,31453.0
1606,6466.1,4.8,28726.0
1606,9316.58,4.7,15695.0
1606,9094.66,4.6,17190.0
1606,8803.13,4.5,11435.0
1606,9061.68,4.5,18815.0
1606,9341.5,4.8,17379.0
1606,9048.21,4.5,6059.0
1606,9518.78,4.6,1942.0
1606,9320.63,4.4,6647.0
1606,9572.26,4.4,4068.0
1606,9095.42,4.6,9990.0
1606,8407.87,4.4,1369.0
1606,9214.86,4.5,2897.0
1606,9481.37,4.3,2532.0
1606,9893.75,4.5,1188.0
1606,9762.58,4.1,2901.0
1606,9593.0,3.9,2955.0
1607,2215.08,4.5,28575.0
1607,1381.31,4.5,31453.0
1607,2011.41,4.8,28726.0
1607,9289.26,4.5,11435.0
1607,9976.15,3.9,2955.0
1607,1418.11,4.2,1910.0
1607,7414.31,4.7,5144.0
1607,8986.0,4.2,3526.0
1607,9931.22,4.6,199.0
1607,2132.74,4.2,5372.0
1607,5327.71,3.9,2133.0
1607,9651.99,4.7,1316.0
1607,863.38,4.2,3347.0
1607,9714.56,4.7,2882.0
1607,9964.07,4.5,915.0
1607,9972.88,4.3,1178.0
1607,8844.6,4.1,707.0
1607,8744.94,4.4,2750.0
1607,9967.41,3.9,746.0
1607,9728.0,4.3,3903.0
1608,3552.77,4.7,15695.0
1608,3705.41,4.6,17190.0
1608,4508.74,4.5,11435.0
1608,1036.82,4.4,708.0
1608,4318.34,4.4,6765.0
1608,8947.54,4.5,18815.0
1608,485.9,4.6,13006.0
1608,3660.34,4.8,17379.0
1608,3698.97,4.5,6059.0
1608,419.23,4.7,13606.0
1608,3213.67,4.6,1942.0
1608,3656.06,4.4,6647.0
1608,3427.61,4.4,4068.0
1608,3859.97,4.6,9990.0
1608,4678.78,4.4,1369.0
