id,Hotel Name,Address
3422,Fairfield Inn & Suites Bakersfield Central,3540 Rosedale Highway Bakersfield
3423,Fairfield Inn & Suites Bakersfield North/Airport,8700 Spectrum Park Way Bakersfield
3424,Fairfield Inn & Suites Bartlesville,2107 SE Washington Boulevard Bartlesville
3425,Fairfield Inn & Suites Bay City,515 7th Street Bay City
3426,Fairfield Inn & Suites Beaumont,2265 Interstate 10 South Beaumont
3427,Fairfield Inn & Suites Belle Vernon,189 Finley Road Belle Vernon
3428,Fairfield Inn & Suites Billings,2026 Overland Avenue Billings
3429,Fairfield Inn & Suites Birmingham Colonnade/Grandview,3930 Colonnade Parkway Birmingham
3430,Fairfield Inn & Suites Birmingham Downtown,1918 1st Avenue North Birmingham
3431,Fairfield Inn & Suites Bismarck North,1120 E Century Ave Bismarck
3432,Fairfield Inn & Suites Bismarck South,135 Ivy Avenue Bismarck
3433,Fairfield Inn & Suites Bloomington,1014 Wylie Drive Bloomington
3434,Fairfield Inn & Suites Brownsville North,804 East Morrison Road Brownsville
3435,Fairfield Inn & Suites Burlington,526 South Lincoln Street Burlington
3436,Fairfield Inn & Suites Butler,200 Fairfield Lane Butler
3437,Fairfield Inn & Suites Cambridge,8700 Dozer Road Cambridge
3438,Fairfield Inn & Suites Canton,5285 Broadmoor Circle NW Canton
3439,Fairfield Inn & Suites Canton,5955 US Route 11 Canton
3440,Fairfield Inn & Suites Canton South,4025 Greentree Avenue Canton
3441,Fairfield Inn & Suites Cedar Rapids,605 32nd Avenue SW Cedar Rapids
3442,Fairfield Inn & Suites Charlotte Arrowood,7920 Arrowridge Blvd Charlotte
3443,Fairfield Inn & Suites Charlotte Belmont,1 Caldwell Drive Belmont
3444,Fairfield Inn & Suites Chicago Bolingbrook,165 Fernwood Drive Bolingbrook
3445,Fairfield Inn & Suites Chicago Naperville,1820 Abriter Court Naperville
3446,Fairfield Inn & Suites Chillicothe,300 North Plaza Boulevard Chillicothe
3447,Fairfield Inn & Suites Cincinnati North/Sharonville,11440 Chester Road Cincinnati
3448,Fairfield Inn & Suites Cleveland Avon,N/A
3449,Fairfield Inn & Suites Cleveland Beachwood,3750 Orange Place Beachwood
3450,Fairfield Inn & Suites Cleveland Streetsboro,9783 State Route 14 Streetsboro
3451,Fairfield Inn & Suites Columbia,1115 Woodland Springs Ct. Columbia
3452,Fairfield Inn & Suites Columbus,2011 6th Street North Columbus
3453,Fairfield Inn & Suites Conway,2260 Sanders Road Conway
3454,Fairfield Inn & Suites Cuero,2121 North Esplanade Street Cuero
3455,Fairfield Inn & Suites Cut Off-Galliano,239 Highway 3162 Cut Off
3456,Fairfield Inn & Suites Dallas Cedar Hill,409 North Clark Road Cedar Hill
3457,Fairfield Inn & Suites Dallas Las Colinas,630 West John Carpenter Freeway Irving
3458,Fairfield Inn & Suites Dallas Lewisville,2697 Lake Vista Drive Lewisville
3459,Fairfield Inn & Suites Dallas Mesquite,4020 Towne Crossing Boulevard Mesquite
3460,Fairfield Inn & Suites Dallas Plano,4712 West Plano Parkway Plano
3461,Fairfield Inn & Suites Dallas Plano North,3415 Premier Drive Plano
3462,Fairfield Inn & Suites Dallas Plano/Frisco,8585 Angels Drive Plano
3463,Fairfield Inn & Suites Dallas Plano/The Colony,5909 Stone Creek Drive The Colony
3464,Fairfield Inn & Suites Dallas West/I-30,2100 North Cockrell Hill Road Dallas
3465,Fairfield Inn & Suites Davenport Quad Cities,4401 Elmore Avenue Davenport
3466,Fairfield Inn & Suites Dayton,305 East Monument Avenue Dayton
3467,Fairfield Inn & Suites Dayton North,7072 York Center Drive Butler Township
3468,Fairfield Inn & Suites Denver Tech Center/South,7056 East County Line Highlands Ranch
3469,Fairfield Inn & Suites Des Moines Urbandale,8661 Plum Dr Urbandale
3470,Fairfield Inn & Suites Detroit Chesterfield,45800 Market Place Boulevard Chesterfield
3471,Fairfield Inn & Suites Detroit Farmington Hills,27777 Stansbury Boulevard Farmington Hills
3472,Fairfield Inn & Suites Detroit Livonia,17350 Fox Drive Livonia
3473,Fairfield Inn & Suites Douglas,1815 South Peterson Avenue Douglas
3474,Fairfield Inn & Suites DuBois,2219 Bee Line Highway DuBois
3475,Fairfield Inn & Suites Dulles Airport Chantilly,3960 Corsair Court Chantilly
3476,Fairfield Inn & Suites East Grand Forks,514 Gateway Drive NE East Grand Forks
3477,Fairfield Inn & Suites Edmond,301 Meline Drive Edmond
3478,Fairfield Inn & Suites El Centro,503 E. Danenberg Drive El Centro
3479,Fairfield Inn & Suites El Paso,7514 Remcon Circle El Paso
3480,Fairfield Inn & Suites Enterprise,100 Brabham Drive Enterprise
3481,Fairfield Inn & Suites Fairmont,27 Southland Drive Fairmont
3482,Fairfield Inn & Suites Fargo,3902 9th Avenue S Fargo
3483,Fairfield Inn & Suites Farmington,2850 East Main Street Farmington
3484,Fairfield Inn & Suites Flint Grand Blanc,9044 Holly Road Grand Blanc
3485,Fairfield Inn & Suites Fort Smith,7601 Phoenix Avenue Fort Smith
3486,Fairfield Inn & Suites Fort Worth Northeast,643 NE Loop 820 Hurst
3487,Fairfield Inn & Suites Fort Worth Southwest at Cityview,4880 Citylake Boulevard East Fort Worth
3488,Fairfield Inn & Suites Fort Worth/Fossil Creek,3701 NE Loop 820 Fort Worth
3489,Fairfield Inn & Suites Fremont,2410 North Yager Road Fremont
3490,Fairfield Inn & Suites Gadsden,116 Walker Street Gadsden
3491,Fairfield Inn & Suites Gainesville I-35,1300 North Interstate 35 Gainesville
3492,Fairfield Inn & Suites Galesburg,901 W Carl Sandburg Drive Galesburg
3493,Fairfield Inn & Suites Gallup,3510 East Historic Highway 66 Gallup
3494,Fairfield Inn & Suites Gulfport,15151 Turkey Creek Drive Gulfport
3495,Fairfield Inn & Suites Hattiesburg,173 Thornhill Drive Hattiesburg
3496,Fairfield Inn & Suites Hickory,1950 13th Avenue Drive SE Hickory
3497,Fairfield Inn & Suites Hobbs,1350 West Joe Harvey Boulevard Hobbs
3498,Fairfield Inn & Suites Houma Southeast,100 Picone Road Houma
3499,Fairfield Inn & Suites Houston Brookhollow,4850 Federal Plaza Drive Houston
3500,Fairfield Inn & Suites Houston Channelview,15822 East Freeway Channelview
3501,Fairfield Inn & Suites Houston Conroe Near The Woodlands®,3010 Interstate 45 North Conroe
3502,Fairfield Inn & Suites Houston East Energy Corridor,11080 Katy Freeway Houston
3503,Fairfield Inn & Suites Houston Energy Corridor/Katy Freeway,15111 Katy Freeway Houston
3504,Fairfield Inn & Suites Houston Hobby Airport,8730 Gulf Freeway Houston
3505,Fairfield Inn & Suites Houston Humble,20525 Highway 59 Humble
3506,Fairfield Inn & Suites Houston Intercontinental Airport,4025 Interwood North Parkway Houston
3507,Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3508,Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3509,Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3510,Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3511,Fairfield Inn & Suites Houston North/Spring,24485 I-45 North Spring
3512,Fairfield Inn & Suites Houston Northwest/Willowbrook,10825 North Gessner Road Houston
3513,Fairfield Inn & Suites Houston Pasadena,3640 East Sam Houston Parkway South Pasadena
3514,Fairfield Inn & Suites Houston The Woodlands,16850 I-45 South The Woodlands
3515,Fairfield Inn & Suites Houston Westchase,2400 West Sam Houston Parkway South Houston
3516,Fairfield Inn & Suites Hutchinson,1111 North Lorraine Street Hutchinson
3517,Fairfield Inn & Suites Jackson,2395 Shirley Drive Jackson
3518,Fairfield Inn & Suites Jackson Airport,407 Riverwind Drive Pearl
3519,Fairfield Inn & Suites Jacksonville,121 Circuit Lane Jacksonville
3520,Fairfield Inn & Suites Jamestown,930 25th Street SW Jamestown
3521,Fairfield Inn & Suites Jefferson City,3621 West Truman Boulevard Jefferson City
3522,Fairfield Inn & Suites Joliet North/Plainfield,3239 Norman Avenue Joliet
3523,Fairfield Inn & Suites Jonesboro,3408 Access Road Jonesboro
3524,Fairfield Inn & Suites Kalamazoo,3303 Retail Place Drive Kalamazoo
3525,Fairfield Inn & Suites Kansas City Airport,11820 NW Plaza Circle Kansas City
3526,Fairfield Inn & Suites Kansas City Liberty,8101 N Church Road Kansas City
3527,Fairfield Inn & Suites Kenosha Pleasant Prairie,10601 120th Avenue Pleasant Prairie
3528,Fairfield Inn & Suites Killeen,200 East Central Texas Expressway Killeen
3529,Fairfield Inn & Suites Lafayette I-10,2225 NW Evangeline Thruway Lafayette
3530,Fairfield Inn & Suites Lafayette South,1606 W Pinhook Road Lafayette
3531,Fairfield Inn & Suites Lake Charles Sulphur,2615 Ruth Street Sulphur
3532,Fairfield Inn & Suites LaPlace,944 Belle Terre Boulevard LaPlace
3533,Fairfield Inn & Suites Laredo,700 W. Hillside Road Laredo
3534,Fairfield Inn & Suites Lawton,201 SE 7th Str Lawton
3535,Fairfield Inn & Suites Leavenworth,1101 North 4th Street Leavenworth
3536,Fairfield Inn & Suites Lexington Berea,227 Paintlick Road Berea
3537,Fairfield Inn & Suites Liberal,501 Hotel Drive Liberal
3538,Fairfield Inn & Suites Lima,2179 Elida Road Lima
3539,Fairfield Inn & Suites Little Rock Benton,17320 Interstate 30 North Benton
3540,Fairfield Inn & Suites Longview,3305 N. 4th Street Longview
3541,Fairfield Inn & Suites Lumberton,3361 Lackey Street Lumberton
3542,Fairfield Inn & Suites Mansfield Ontario,1065 N Lexington Springmill Road Mansfield
3543,Fairfield Inn & Suites Marietta,200 Cherry Tree Lane Marietta
3544,Fairfield Inn & Suites Marshall,105 West Interstate 20 Marshall
3545,Fairfield Inn & Suites Mebane,111 Spring Forest Drive Mebane
3546,Fairfield Inn & Suites Medina,3125 Eastpointe Drive Medina
3547,Fairfield Inn & Suites Memphis Collierville,10290 Collierville Road Collierville
3548,Fairfield Inn & Suites Memphis Germantown,9320 Poplar Pike Germantown
3549,Fairfield Inn & Suites Memphis Olive Branch,7044 Hacks Cross Road Olive Branch
3550,Fairfield Inn & Suites Midland,506 East Buttles Street Midland
3551,Fairfield Inn & Suites Milledgeville,2631-A North Columbia Street Milledgeville
3552,Fairfield Inn & Suites Milwaukee Airport,6460 South 13th Street Oak Creek
3553,Fairfield Inn & Suites Milwaukee Brookfield,135 Discovery Drive Brookfield
3554,Fairfield Inn & Suites Minneapolis North,6250 Earle Brown Drive Brooklyn Center
3555,Fairfield Inn & Suites Mobile,950-A West I-65 Service Road South Mobile
3556,Fairfield Inn & Suites Morganton Historic Downtown,400 North Green Street Morganton
3557,Fairfield Inn & Suites Mount Vernon Rend Lake,217 Potomac Blvd. Mount Vernon
3558,Fairfield Inn & Suites Mt. Laurel,350 Century Parkway Mount Laurel
3559,Fairfield Inn & Suites Muskogee,1650 North 32nd Street Muskogee
3560,Fairfield Inn & Suites O’Fallon,1180 Central Park Drive O'Fallon
3561,Fairfield Inn & Suites Oklahoma City Airport,4521 SW 15th Street
3562,Fairfield Inn & Suites Oklahoma City El Reno,1501 Domino Drive El Reno
3563,Fairfield Inn & Suites Oklahoma City NW Expressway/Warr Acres,5700 NW Expressway Oklahoma City
3564,Fairfield Inn & Suites Oklahoma City Quail Springs/South Edmond,13520 Plaza Terrace Oklahoma City
3565,Fairfield Inn & Suites Oklahoma City Yukon,1520 Garth Brooks Blvd Yukon
3566,Fairfield Inn & Suites Oskaloosa,2325 Coal Mine Loop Oskaloosa
3567,Fairfield Inn & Suites Ottawa Starved Rock Area,3000 Fairfield Lane Ottawa
3568,Fairfield Inn & Suites Paducah,3950 Coleman Crossing Circle Paducah
3569,Fairfield Inn & Suites Peru,4385 Venture Drive Peru
3570,Fairfield Inn & Suites Pittsburgh Airport/Robinson Township,1004 Sutherland Drive Pittsburgh
3571,Fairfield Inn & Suites Pittsburgh Neville Island,5850 Grand Avenue Pittsburgh
3572,Fairfield Inn & Suites Pleasanton,200 Showbarn Road Pleasanton
3573,Fairfield Inn & Suites Potomac Mills Woodbridge,2610 Prince William Parkway Woodbridge
3574,Fairfield Inn & Suites Quincy,4415 Broadway Quincy
3575,Fairfield Inn & Suites Raleigh Crabtree Valley,2201 Summit Park Lane Raleigh
3576,Fairfield Inn & Suites Raleigh Wake Forest,12051 Retail Drive Wake Forest
3577,Fairfield Inn & Suites Ruston,1707 Roberta Avenue Ruston
3578,Fairfield Inn & Suites Saginaw,5200 Cardinal Square Boulevard Saginaw
3579,Fairfield Inn & Suites Salina,2455 Virginia Drive Salina
3580,Fairfield Inn & Suites San Angelo,1459 Knickerbocker San Angelo
3581,Fairfield Inn & Suites San Antonio Airport/North Star Mall,88 NE Loop 410 San Antonio
3582,Fairfield Inn & Suites San Antonio North/Stone Oak,80 Trailcrest San Antonio
3583,Fairfield Inn & Suites Springfield Enfield,1 Bright Meadow Boulevard Enfield
3584,Fairfield Inn & Suites St. Louis South,4318 Butler Hill Road St. Louis
3585,Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3586,Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3587,Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3588,Fairfield Inn & Suites Terrell,351 Market Center Terrell
3589,Fairfield Inn & Suites Texas City,10700 Emmett F. Lowry Texas City
3590,Fairfield Inn & Suites Toledo North,5685 Benore Road Toledo
3591,Fairfield Inn & Suites Towanda Wysox,1248 Golden Mile Road Towanda
3592,Fairfield Inn & Suites Tucumcari,1901 South Mountain Road Tucumcari
3593,Fairfield Inn & Suites Tulsa Central,3214 South 79th East Avenue Tulsa
3594,Fairfield Inn & Suites Tyler,1945 W Southwest Loop 323 Tyler
3595,Fairfield Inn & Suites Tyler South,309 West Heritage Drive Tyler
3596,Fairfield Inn & Suites Washington,2090 West 15th Street Washington
3597,Fairfield Inn & Suites Washington Casino Area,451 Racetrack Road Washington
3598,Fairfield Inn & Suites Washington Court House Jeffersonville,11349 Allen Road NW Jeffersonville
3599,Fairfield Inn & Suites Watertown Thousand Islands,250 Commerce Park Drive Watertown
3600,Fairfield Inn & Suites Weatherford,201 North Nevada Weatherford
3601,Fairfield Inn & Suites Weatherford,175 Alford Drive Weatherford
3602,Fairfield Inn & Suites Wheeling at The Highlands,660 Cabela Drive Triadelphia
3603,Fairfield Inn & Suites Wichita East,417 South Webb Road Wichita
3604,Fairfield Inn & Suites Winchester,250 Front Royal Pike Winchester
3605,Fairfield Inn & Suites Winston-Salem Hanes Mall,1680 Westbrook Plaza Drive Winston-Salem
3606,Fairfield Inn & Suites Youngstown Austintown,801 North Canfield Niles Road Youngstown
3607,Fairfield Inn Albany University Area,1383 Washington Avenue Albany
3608,Fairfield Inn Albuquerque University Area,1760 Menaul Boulevard NE Albuquerque
3609,Fairfield Inn Charlotte Gastonia,1860 Remount Road Gastonia
3610,Fairfield Inn Charlotte Northlake,9230 Harris Corners Parkway Charlotte
3611,Fairfield Inn Columbia Northwest/Harbison,320 Columbiana Drive Columbia
3612,Fairfield Inn Corbin,25 Highway 770 Corbin
3613,Fairfield Inn Dothan,3038 Ross Clark Circle Dothan
3614,Fairfield Inn Evansville East,7879 Eagle Crest Boulevard Evansville
3615,Fairfield Inn Evansville West,5400 Weston Road Evansville
3616,Fairfield Inn Forsyth Decatur,1417 Hickory Point Drive Forsyth
3617,Fairfield Inn Grand Forks,3051 S 34th Street Grand Forks
3618,Fairfield Inn Hartsville,200 South 4th Street Hartsville
3619,Fairfield Inn Huntsville,1385 Enterprise Way Huntsville
3620,Fairfield Inn Joliet South,1501 Riverboat Center Drive Joliet
3621,Fairfield Inn Joplin,3301 South Range Line Road Joplin
3622,Fairfield Inn Las Cruces,2101 Summit Court Las Cruces
3623,Fairfield Inn Laurel,13700 Baltimore Avenue Laurel
3624,Fairfield Inn Lexington Park Patuxent River Naval Air Station,22119 Three Notch Road Lexington Park
3625,Fairfield Inn Little Rock North,4120 Health Care Drive North Little Rock
3626,Fairfield Inn Middletown Monroe,6750 Roosevelt Parkway Middletown
3627,Fairfield Inn Muncie,4011 W Bethel Muncie
3628,Fairfield Inn Owensboro,800 Salem Drive Owensboro
3629,Fairfield Inn Philadelphia West Chester/Exton,5 North Pottstown Pike Exton
3630,Fairfield Inn Racine,6421 Washington Avenue Racine
3631,Fairfield Inn Richmond Chester,12400 Redwater Creek Road Chester
3632,Fairfield Inn Rochester Henrietta/University Area,4695 W. Henrietta Rd. Henrietta
3633,Fairfield Inn Salt Lake City Layton,1740 Heritage Park Boulevard Layton
3634,Fairfield Inn St. Louis Fenton,1680 Fenton Business Park Court Fenton
3635,Fairfield Inn Topeka,1530 SW Westport Drive Topeka
3636,Fairfield Inn Warren Niles,1860 Niles-Cortland Road SE Warren
3637,Four Points by Sheraton Buffalo Grove,900 West Lake Cook Road Buffalo Grove
3638,Four Points by Sheraton Charlotte,315 E Woodlawn Road Charlotte
3639,Four Points by Sheraton Charlotte - Pineville,9705 Leitner Drive Pineville
3640,Four Points by Sheraton Cleveland-Eastlake,35000 Curtis Boulevard Eastlake
3641,Four Points by Sheraton Columbus - Polaris,8505 Pulsar Place Columbus
3642,Four Points by Sheraton Detroit Metro Airport,8800 Wickham Road Romulus
3643,Four Points by Sheraton Detroit Novi,27000 South Karevich Drive Novi
3644,Four Points by Sheraton Fargo Medical Center,5064 23rd Avenue South Fargo
3645,Four Points by Sheraton Greensboro Airport,7619 Thorndike Road Greensboro
3646,Four Points by Sheraton Houston Hobby Airport,8720 Gulf Freeway Houston
3647,Four Points by Sheraton Houston Intercontinental Airport,1450 North Sam Houston Parkway East Houston
3648,Four Points by Sheraton Huntsville Airport,1000 Glenn Hearn Boulevard SW Huntsville
3649,Four Points by Sheraton Kalamazoo,3600 East Cork Street Court Kalamazoo
3650,Four Points by Sheraton Kansas City Airport,11832 NW Plaza Circle Kansas City
3651,Four Points by Sheraton Little Rock Midtown,925 South University Avenue Little Rock
3652,Four Points by Sheraton Manhattan,530 Richards Drive Manhattan
3653,Four Points by Sheraton Memphis East,5877 Poplar Avenue Memphis
3654,Four Points by Sheraton Milwaukee Airport,5311 South Howell Avenue Milwaukee
3655,Four Points by Sheraton Mount Prospect O’Hare,2200 South Elmhurst Road Mount Prospect
3656,Four Points by Sheraton Oklahoma City Airport,4708 West I-40 Service Road Oklahoma City
3657,Four Points by Sheraton Philadelphia Northeast,9461 Roosevelt Boulevard Philadelphia
3658,Four Points by Sheraton Phoenix North,2532 West Peoria Avenue Phoenix
3659,Four Points by Sheraton Raleigh North,4400 Capital Boulevard Raleigh
